kostnader knyttet til ipr kan fort bli omfattende spesielt hvis ideen er komplisert og vanskelig å beskrive,0
i forhandlinger med potensielle partnere merker de godt hvor viktig det er å eie gode patentrettigheter,0
etter at du har sendt inn dine argumenter såkalt annengangsskriv,0
når vi vurderer om varemerket ditt kan registreres må vi finne ut om det er en risiko for at det kan forveksles med andre varemerker i varemerkeregisteret vårt,0
avgifter og gebyrer som er betalt med inntil kr 300 for mye blir ikke tilbakebetalt med mindre kunden ber om det,0
dette betyr at vi tar korrekte avgjørelser leverer til rett tid at kunder og tredjepart er tilfredse og at vi utfører jobben kostnadseffektivt,0
markedsundersøkelser som dokumentasjon,0
nyhetsundersøkelse fra patentstyret er en rask og effektiv måte for å få vurdert egne ideer opp mot eksisterende teknologi i en tidlig fase av et innovasjonsløp,0
en sykkelhjelm kan inneholde,0
patentstyret kan hjelpe deg med veiledning og søketjenester for å finne relevant informasjon,0
hvis du mener at patentstyret har registrert et design på feil grunnlag kan du klage på dette ved å sende inn et krav om administrativ overprøving til oss,0
følg instruksene videre for å opprette elektronisk varsling,0
i løpet av neste år fjernes kravet om at varemerker må kunne gjengis grafisk og det blir spennende å se om patentstyret får inn flere søknader om utradisjonelle merker,0
slike rettigheter kan være avgjørende for suksessen til virksomheten din fordi de kan holde konkurrentene på avstand eller på annen måte gi viktige konkurransefortrinn,0
vi utvikler produktene våre kontinuerlig for å være best mulig tilpasset etterspørselen i markedet og de kravene kundene våre stiller sier administrerende direktør ole m,0
hvordan bli best på kundeservice,0
som det fremgår i common communication har de fleste landene blitt enige om en felles praksis som innebærer at registreringer i svarthvitt kun har vern slik de er gjengitt det vil si i svarthvitt,0
validitetssøk kan du også benytte for å forvisse deg om at egne patenter er gitt på rett grunnlag eller ved lisensiering kjøp og salg,0
airthings beskytter navn og teknologi for å kunne konkurrere internasjonalt,0
hvilke markeder skal du satse i hvor skal du produsere og hvordan skal du distribuere,0
du kan også se på nettsidene til,0
for bedriftene kan falske produkter ta urettmessige markedsandeler vanne ut originalproduktet gi de ekte produktene et ufortjent dårlig renommé og koste bedriften mye tid og penger å bli kvitt,0
hvor lenge varer en registrering,0
er en kopi av de første dokumentene som ble levert sammen med søknaden din,0
et patent kan gi deg et viktig konkurransefortrinn fordi du får enerett til å utnytte oppfinnelsen din kommersielt,0
skulle vi ha undersøkt om alle design er nye har individuell karakter og oppfyller alle vilkårene for en gyldig registrering ville det ha forlenget og fordyret prosessen,0
eposthvis du ikke ønsker eller ikke har mulighet til å bruke altinn kan du sende bestilling direkte til patentstyret på epost,0
innovasjon norge profilerer norsk næringsliv og norge som reisemål og er representert i alle norske fylker,0
les veiledningen nøye før du fyller ut skjemaet,0
hvorfor deles en søknad,0
think outside utvikler nye løsninger for analyser av snø og vann,0
som en del av det pågående samarbeidet mellom euipo den europeiske varemerkemyndigheten og de nasjonale myndighetene har patentstyret deltatt i et harmoniseringsarbeid knyttet til merker registrert uten fargeangivelse svarthvittmerker,0
innen to uker etter forhandlingen skal forhandlingskonsulenten sende deg et referat med en uttalelse eller avgjørelse i saken,0
hvis du oppdager at noen har registrert et domenenavn som du mener du har rettigheter til for eksempel et varemerke et produktnavn eller navn på bedrift kan du klage registreringen inn for domeneklagenemnda,0
kostnadene med å utvikle og oppdatere produkter må dekkes inn fra salg eller inntekter fra lisensiering,0
kravet må leveres på enten norsk dansk eller svensk,0
retningslinjene har sitt utspring i det felleseuropeiske tolkningsarbeidet som har pågått siden eudomstolen avsa sin rådgivende uttalelse i,0
du må betale avgiften eller gebyret innen fristen for å unngå forsinkelsesgebyrer og mulig endelig henleggelse av patentsøknaden din eller opphør av patentetvaremerke eller designregistreringen,0
mer vanlig er det med tredimensjonale merker som viser emballasje eller design,0
regelverket forplikter patentstyret å informere offentligheten om industrielle rettigheter,0
de reglene som gjelder for registrering av varemerke gjelder også for registrering av fellesmerke,0
djupesland skjønte tidlig at det var svært viktig å sende inn en patentsøknad,0
patentstyret har tatt dette til etterretning og vil ikke lenger be om dokumentasjon for at varemerkesøker har konsesjon eller tillatelse til å bruke apotek og tilsvarende betegnelser,0
den internasjonale granskingsmyndigheten din vil også vurdere andre patenterbarhetskriterier for eksempel om oppfinnelsen er industriell anvendbar og om det er klart og tydelig hva du krever patent på,0
ønsker du å kombinere patent og designregistrering må du derfor tenke på at,0
tore jenssen har allerede sikret seg en avtale med den internasjonale tungvekteren univar om distribusjon i norden og han jobber med konkrete planer om distribusjon til usa og resten av europa,0
du vil få et brev med én måneds frist til enten å sende inn en ny begrunnelse eller svare på uttalelsen vår,0
les mer om samtykke,0
formuleringen åpner for en tilleggsbetydning ved ogsåå fremstå som en oppfordring til kundene våre,0
hvis noen har registrert det særpregede varemerket ditt som domenenavn underno kan du sende en klage gjennom norid til domeneklagenemnda og be om å få domenenavnet slettet eller overført til deg,0
du kan også sy slike drakter for andre og tjene penger på det,0
forvekselbart med andre rettigheter 16 første ledd,0
inkludert listen over produkter og tjenester,0
følg med på konkurrentene dine,0
det er derfor ikke nødvendig å sende over mer enn ett eksemplar av slik dokumentasjon,0
forbrukeren vil oppfatte at syltetøyet inneholder jordbær og vil ikke kunne skille det fra andre produsenter av jordbærsyltetøy,0
en bestemt angivelse eller forklaring av hva du søker patent på,0
innholdet i søknaden,0
sørg for å utnytte rettighetene kommersielt,0
finner den personen som kan svare best på spørsmålene dine,0
designsøknaden må leveres senest 12 måneder etter at patentsøknaden er blitt allment tilgjengelig på grunn av nyhetsfristen grace period,0
publisering av kildekode kan hindre andre i å patentere samme tekniske løsning og salg av tjenester og produkter omkring åpen kode eller programvare gjør det mulig å tjene penger på dette,0
hvis bilder fra internett ikke er daterte kan du i tillegg vise til datert omtale av produktet som klart viser at det bestemte produktet ble offentliggjort før søknadsdagen,0
det er også mulig å få vite hvilke nye søknader som kommer innenfor spesifikke varer eller tjenester,0
frist for å sende inn bilder i søknad med prioritet,0
retningslinjene kommer i tillegg til retningslinjer og bemerkninger som følger av niceklassifikasjonen,0
at designet er nytt det vil si at det ikke har vært vist offentlig mer enn 12 måneder før du sendte inn søknaden eller før prioritetsdagen,0
lag en geografisk avgrensning hvis det er bestemte land som er mer aktuelle enn andre,0
det er noen formelle vilkår når det gjelder hva en klage skal inneholde og hvordan den skal utformes,0
der selger de blant annet flere egenproduserte kalenderbøker og de satser etter hvert mer på egen produktutvikling,0
vi har et bredt samarbeid med ulike internasjonale organisasjoner noe som gir muligheter for å delta i internasjonale nettverk konferanser og møter,0
likevel kan det være lurt med profesjonell hjelp hvis du ikke er godt kjent med designretten eller hvis du har lite tid til å følge opp søknadsprosessen,0
the european patent office tar imot behandler og avgjør europeiske patentsøknader på grunnlag av regler gitt i den europeiske patentkonvensjonen epc,0
den nye profilen følger prinsippene for universell utforming uu,0
dette kommer i tillegg til enten en begrenset fullmakt dokumentasjon på endringen skjema undertegnet av søker eller innehaver eller en kopi av oppdraget,0
hvem kan kreve forhandlinger,0
særskilt pant vil da få rettsvern både overfor frivillige erverv og kreditorbeslag utlegg og konkurs ved registrering av panteretten i varemerkeregisteret,0
det er derimot mulig å utsette registreringen i opptil seks måneder fra søknadsdatoen eller prioritetsdatoen eller å oppgi en bestemt dato innenfor dette tidsrommet,0
fornyelser og årsavgifter i andre land,0
omfatter stoffer hvis eneste karakteristiske egenskaper er deres overflateornamentering eller veving i særlig flate materialer slik som tapeter linoleum og selvklebende plastfolier så vel som arkmaterialer til innpakning og ruller av papir med forbehold for unntagelsene angitt under b,0
språkkrav for nasjonale patentsøknader,0
uten patenter hadde vi ikke kunnet konkurrere eller skaffe oss samarbeidspartnere og finansiering,0
flere medarbeidere samarbeider med eksterne aktører og holder foredrag for næringsliv og studenter,0
patentstyret skal behandle søknader om godkjenning av organisasjoner som kan inngå avtaler med avtalelisensvirkning,0
det er viktig å sikre seg så godt som mulig mot piratkopiering slik at fruktene av nedlagt arbeid tilfaller deg og ikke den som snylter på din innsats,0
i tillegg kan fylkeskommuner lokale næringsfond kommuner og andre organisasjoner være del av virkemidlene for innovasjon,0
kanskje burde apple forsøke seg påå registrere lukten av eple,0
innenfor enkelte fagområder som for eksempel datamaskinimplementerte oppfinnelser finnes det mange patenter og det er publisert mye litteratur på området,0
djupesland sikret sitt første europeiske patent i 2004 og siden den gang har han sendt inn andre patentsøknader for en rekke andre oppfinnelser som styrker patentbeskyttelsen,0
for å få enerett til et design i norge må du sende inn en søknad om designregistrering til patentstyret,0
og det kan godt tenkes at det kommer konkurrenter og utvikler et tilsynelatende dårligere alternativ som siden kan vise seg å bli det beste,0
det er viktig at oppbygging av saksnummer er riktig for å unngå feilregistreringer i systemene våre,0
det avgjørende for vurderingen er om varemerket er villedende med tanke på geografisk opprinnelse for de konkrete varene eller tjenestene i varefortegnelsen,0
vi gir normalt ikke flere frister for innsending av fullmakt,0
ved behov kan søkereninnehaveren stille med flere men dette må godkjennes av patentstyret,0
tips til andre virksomheter,0
det var en som skjøt flygende insekter med laser i et fjøs,0
197933 er registrert for blant annet ryggsekker klær og sportslige aktiviteter,0
har noen krenket rettigheten din,0
søknaden skal sendes til european union intellectual property office euipo som holder til i alicante spania,0
tidligere varemerkelov av 1961 25a og forarbeider til endringsloven som innførte bestemmelsen var noe uklar da det i denne bestemmelsen kun ble vist til registreringsdagen,0
patentstyret kan for eksempel ikke legge til grunn at retten til et varemerke er oppstått på grunn av innarbeidelse med mindre dette dokumenteres,0
noen kan allerede ha patentert eller søkt patentbeskyttelse på samme type oppfinnelse eller teknikken kan være kjent fra før,0
tolkningen av verneomfanget av klasseoverskrifter vil derfor i fremtiden være som før,0
du får en oversikt over hvilke registrerte design eller designsøknader som foreligger i norge for en bestemt type produkt eller for et ornament til en bestemt type vare,0
i tillegg må du tydelig markere hvilke opplysninger,0
ved fastsetting av kostnadsansvaret må patentstyret og klagenemnda tenke på at administrativ overprøving skal være et enkelt og rimelig alternativ til domstolsbehandling,0
er ikke lisensen registrert i våre registre kan en mulig konsekvens bli at konkursboet ikke trenger å ta hensyn til lisensen,0
ordningen er innført som et raskt enkelt og billig alternativ til søksmål om ugyldighet ved domstolene,0
avgiftsbeløpet avhenger blant annet av hvor mange land du har valgt i søknaden og hvor mange klasser med varer og tjenester søknaden gjelder,0
turen til preikestolen ga dem mye læring,0
omfatter også spesialstøvler for sport slik som for fotball skiløping og ishockey ortopedisk fottøy og sokker så som strømpebukser gamasjer og andre benbekledninger,0
finn alle løsninger på ideen,0
innledende patentsøk inneholder ikke en fullstendig nyhetsvurdering,0
for å få provisorisk vern i norge for en europeisk patentsøknad må du oversette patentkravene til norsk og sende oversettelsen til patentstyret,0
de har den siste tiden opplevd økende aktivitet fra andre aktører rundt tilsvarende løsninger og i noen tilfeller kopiering av teknologien,0
hvis du har sett et interessant produkt på en messe i utlandet og produktet ikke er patentsøkt i norge kan du produsere og selge produktet i norge med mindre dette ikke strider mot annet regelverk for eksempel markedsføringsloven,0
benytter du en fullmektig til å representere deg overfor patentstyret vil kravet til aktsomhet også omfatte fullmektigen,0
frist for oversettelse til norsk eller engelsk,0
på den måten er jeg alltid oppdatert,0
det er ditt ansvar å følge med på om noen gjør inngrep i dine rettigheter og du må i så fall sette i gang tiltak,0
du kan forvente første svar med vurdering av søknaden din innen,0
hvordan skrive et krav om administrativ begrensning,0
det er strenge krav til hva patentsøknaden må inneholde allerede ved innlevering,0
det er ikke så mange som har lykkes med få enerett til varemerker som består av lukt smak eller berøring,0
patentstyret har dermed ikke noe ansvar hvis mottaksdatoen ikke tilfredsstiller kravene til innleveringsdato,0
det kan hende at du kaster bort både tid og penger på utvikling og bruk for eksempel ved å trykke opp reklamemateriale brevark eller lignende,0
patentstyret vil validere søknaden du har levert til wipo før den behandles og fordeles til de landene du har valgt ut,0
listen er ikke uttømmende og er kun veiledende,0
i 2021 satser de påå omsette for 472 millioner i norden og eu,0
hvilke grunner kravet bygger på,0
eksempler på dette kan være linoleum grammofon og thermos som en gang i tiden var varemerker for ulike produkter men hvor varemerket etterhvert ble den generiske betegnelsen,0
men hvis patentet er meddelt på engelsk og kravet om begrensning er skrevet på engelsk skal kommunikasjonen være på engelsk,0
underno kan bedrifter og organisasjoner registrert i enhetsregisteret i brønnøysund søke samt privatpersoner over 18 år som er registrert i folkeregisteret,0
hvis din bedrift utvikler noe unikt må det forbli unikt,0
da bør du ta kontakt med en advokat som er spesialist på immaterielle rettigheter,0
metallbearbeiding uten metallfjerning lodding sveising arbeid med laser kombinerte operasjoner fresemaskiner plastbearbeiding forbehandling av stoff i plastisk form forming og sammenføyning av plast produksjon av spesielle gjenstander som er laget av plast stive og fleksible rør og slanger ulike enheter for bruk i forbindelse med rør eller rørkoblinger beskyttelse av rør metoder eller apparater for laminering,0
mattene er automatisk beskyttet gjennom åndsverkloven men eierne tenker at designbeskyttelse gir et enda bedre vern om noen forsøker å kopiere dem,0
tenker du nytt innenfor teknikk kan en forundersøkelse gi deg opplysninger av avgjørende betydning for planene dine,0
innovasjon norge forskningsrådet siva design og arkitektur norge brønnøysundregistrene og patentstyret er alle deler av det vi kaller virkemiddelapparatet for økt innovasjon,0
hvorfor jobbe hos oss,0
de satser på gode og trygge produkter som varer lenge og er opptatt av å beskytte både navn og design,0
ved å visualisere historiske data og bruke sanntidsinformasjon om besøkende og avfallsmengden på toalettrommene kan driften av toalettrommene og byggene bli mer effektiv og behovsstyrt,0
både tidligere og fast ansatte har vært involvert i utviklingen og det har skjedd gjennom oppdragsbasert utvikling og sporadisk internt arbeid,0
deres daværende cto har lang erfaring med ip og ipstrategi og var en svært god prosjektleder gjennom denne prosessen,0
3 mnd fra brevet notification of provisional refusal based on an ex officioexamination to wipo ble sendt av saksbehandler hos patentstyret,0
podbike har som mål å bli en ledende global produsent av lette elektriske kjøretøy og tilhørende infrastruktur med minimal miljøbelastning,0
hvis du kan dokumentere enerett til oppfinnelsen kan du advare konkurrenter om at de ikke kan kopiere eller utnytte oppfinnelsen din,0
fagperson er et uttrykk vi bruker i forbindelse med patent,0
det er først når lukten har en spesiell og uventet relasjon til produktet at den kan oppfattes som et særpreget varemerke,0
patentstyret ønsker imidlertid å være med påå gjøre dette tilbudet kjent overfor rettighetshavere og norske bedrifter slik at virksomhetene blir klar over at tilbudet finnes,0
dette er i så fall rettigheter som ikke er registrert men som oppstår samtidig som drakten blir skapt,0
fristen for å sende inn en klage til kfir regnes fra den dagen avgjørelsen ble sendt fra patentstyret og er normalt to 2 måneder,0
du kan forvente å motta en avgjørelse i saken din senest,0
selskapet består i dag av fire fulltidsansatte men skal nå utvide teamet med flere medarbeidere på sine nye kontorer på fornebu utenfor oslo,0
nordisk patentinstitutt utfører også ulike patentsøk og analyser for utenlandsk næringsliv,0
forundersøkelser fra norske foretak og aktører faller utenfor samarbeidet og skal som tidligere sendes direkte til patentstyret for utførelse,0
rettigheter i utlandet,0
når de formelle vilkårene i begrensningen er oppfylt vil vi sende et brev hvor vi bekrefter at vi har mottatt kravet om begrensning,0
de har startet prosessen med å få godkjenning hos food and drug administration i usa men de trenger å formalisere et system for kvalitetshåndtering før de søker,0
patentstyret vil kunngjøre i norsk patenttidende at patentkrav på norsk er levert og oversettelsen vil være tilgjengelig for alle,0
for å få provisorisk vern i norge for en søknad på engelsk må du levere en oversettelse av kravene til norsk og patentstyret må kunngjøre at det er levert en norsk oversettelse,0
nordisk patentinstitutt npi tilbyr søkere i norge danmark island og sverige en lokal kompetent lett tilgjengelig fleksibel og konkurransedyktig pctmyndighet i den internasjonale fasen,0
det kan også være slik at det er flere med samme varemerkerettigheter som deg i andre land og i andre bransjer så det er ikke sikkert en domeneinnehaver som har tatt ditt varemerke snylter på deg og ditt renommé,0
dokumentasjon som kun viser bruk eller innarbeidelse i utlandet vil normalt ikke være tilstrekkelig,0
registreringen gir ikke enerett til en idé eller teknisk funksjon,0
bjarte gikk på en helt annen måte følte seg trygg og opplevde mestringsfølelse,0
undersøkelsen gjøres av saksbehandlere som har de aktuelle tekniske fagområdene som spesialfelt,0
uten beskyttelse er det nytteløst å forsøke å hindre dette,0
vi vil bli en global aktør innenfor simuleringsbasert opplæring og velger derfor å beskytte varemerket internasjonalt,0
har søkeren av en nasjonal varemerkeregistrering benyttet fullmektig og patentstyret ikke har mottatt dokumentasjon for fullmaktsforholdet når søknaden er klar til registrering vil varemerket bli registrert og kunngjort uten fullmektig,0
sivilingeniør fra washington state university og en doktorgrad i geofysikk fra universitetet i köln tyskland,0
hun har hovedsakelig jobbet med oppdrag innen prosessutvikling av kraftverk fra konvensjonelle og fornybare energikilder og innen karbonfangstteknologier,0
fornyet vurdering av søknaden,0
vi sender deg en faktura for innbetaling av klagegebyr,0
hvis en patenthaver har gitt eksklusive lisenser til flere ulike personer som ikke vet om hverandre kan det oppstå spørsmål om hvem som egentlig har lisensrettighetene til patentet,0
utviklingen av teknologien og selskapet har vært finansiert av eksterne investorer statoil conocophillips og de ansatte med solid støtte fra forskningsrådet og innovasjon norge,0
forretningsmodellen er basert på teknologioverføring til partnere som vil bruke deres teknologi i sine produkter,0
vi har jobbet hardt med merkevarebygging og posisjonering og via formspråk og farger har vi klart å skille oss ut og etablere et gjenkjennbart uttrykk sier daglig leder kristoffer evang,0
da kan man få en enkel lønn i ett år for å jobbe med ideen eller prosjektet,0
har du behov for profesjonell rådgivning,0
da betaler du en valideringsavgift og årsavgifter til det enkelte landet,0
de tok kontakt med både små unge men dyktige og kreative designbyråer og store solide aktører med bred erfaring og portefølje,0
patentstyret er tilsynsmyndighet for forvaltningsorganisasjoner som forvalter opphavsrett og nærstående rettigheter på vegne av rettighetshavere,0
hemmelighold og taushetsplikt,0
dermed ble det helt naturlig å teste ut en bedre løsning,0
eventuelt kan du sladde slike opplysninger før du sender inn dokumentene til patentstyret,0
opplysninger om personlige forhold,0
hvordan behandler patentstyret en innsigelse,0
du kan be om et møte med oss før du sender inn en søknad til patentstyret og under hele søknadsprosessen,0
rettigheter viktig for å sikre verdiene,0
det er viktig å overholde fristene på brevene du mottar,0
du må kreve dekning av sakskostnader før saken blir avgjort fordi patentstyret må avgjøre spørsmålet om sakskostnader samtidig med realiteten i saken,0
når vi ikke kan registrere fellesmerket ditt eller gi den internasjonale registeringen virkning norge for hele eller deler av varefortegnelsen,0
du kan også bestille en,0
det samme gjelder hvis oppfinnelsen eller designet har vært vist på utstilling eller under foredrag omtalt i en avis eller vært lagt ut for salg,0
de aller fleste nektes registrert fordi de ikke har nok særpreg,0
det kan være fristende for en forsker å publisere resultatet i en forskningsartikkel eller kontakte den lokale avisa for å fortelle om oppfinnelsen men dette vil føre til at patentstyret må avslå patentsøknaden,0
en fiktiv person som vi bruker som mal for å avgjøre om et design har individuell karakter,0
spørsmål knyttet til formalia,0
behandlingen av en søknad opphører fordi søker ikke har betalt en avgift eller ikke har svart på en henvendelse fra patentstyret i innen fristen,0
denne siden hos justervesenet,0
du avtaler et digitalt møte med hos oss,0
patentstyret foretar ikke noen form for rangering eller kvalitetssikring av tilbyderne eller deres produkter,0
de blir delt inn i klasser etter hva slags type produkt de gjelder,0
hvis du kommer til at patent er et nyttig verktøy for deg og du velger å patentere oppfinnelsen din bør du være forberedt påå kunne forsvare patentet dersom andre gjør inngrep i dine patentrettigheter,0
du vil motta en faktura i posten etter at vi har mottatt klagen,0
grunnlag for fastsettelse av verdier ved investering eller salg,0
møte omhandler de spørsmålene du har i saken,0
hvis patentet er lisensiert dokumentasjon på at den som har levert kravet har gitt melding om dette i rekommandert brev til alle registrerte lisenshavere,0
pass på at det ikke er forstyrrende elementer i bakgrunnen,0
det er faktisk ganske sjelden at et så generelt patent blir godkjent sier han,0
har mulighet til å betale elektronisk kan du betale direkte via nettbank,0
hvis du importerer varer i edelt metall fra land utenfor eueøsområdet må varene være påstemplet et ansvarsmerke som er registrert hos patentstyret,0
kanskje er det en del trekk ved et design som må være der for at designet skal oppfylle en teknisk funksjon,0
brudd på opplysningsplikten er straffbart så langt det følger av,0
det skal likevel ikke tas hensyn til bruk i de siste tre månedene før søksmål reises eller krav om administrativ overprøving fremsettes hvis forberedelser til bruken er innledet først etter at merkehaveren har fått kjennskap til at søksmål kan bli reist eller krav om overprøving fremsatt,0
flere personer skal statsborgerskapet til søkeren fylles ut,0
for å sende filene på en sikker måte,0
gründeren bak dustbox har sikret det som er mulig å sikre,0
at disse virkemidlene har vært kritiske for oss sier anne lise wahl,0
artikkelen ble først publisert i,0
vurdering av om det foreligger en risiko for forveksling kan også være sentral i forhold til andre relative registreringshindringer jf,0
registrerer du designet til en elektrisk tannbørste får du enerett til hvordan tannbørsten ser ut men ikke til hvordan den fungerer rent teknisk,0
derfor jobber vi kontinuerlig og målrettet med å utvikle ansatte på alle nivåer,0
noen ord og uttrykk er så vanlige at de ikke har evne til å feste seg i bevisstheten hos forbrukerne som et varemerke,0
her fikk kåre også god hjelp av kenneth i patentstyret,0
et patent kan åpne dører for samarbeidsavtaler og patentet kan inngå som en viktig del av forretningsstrategien din,0
utseende og formen til et produkt eller til deler av produktet,0
få på plass interne rutiner som får fram ideer fra egne ansatte og sørg for at eierskapet til ideene blir fastsatt,0
du kan ikke få patent på en idé uten å forklare eller vise hvordan den kan gjennomføres i praksis,0
retyre har selv utviklet produktene og gjort prototyper tekniske tegninger og illustrasjoner tilgjengelig for sine patentfullmektiger,0
vurdere om noe kan patenteres eller registreres som varemerke eller design,0
han tok kontakt for å få tips om hva han burde gjøre for å sikre seg,0
et patentbyrå kan hjelpe deg med å utarbeide og skrive patentsøknaden din og de vil passe på fristene for deg,0
klager til kfir kan fremmes av den eller de personene som en avgjørelse i patentstyret helt eller delvis er gått imot,0
kontakt mellom partene,0
oppgi aktører eller konkurrenter som du er spesielt interessert i å kartlegge,0
hvis en henlagt søknad ikke blir gjenopptatt innen fristen for dette blir søknaden endelig henlagt,0
instituttet mottar og behandler pctsøknader i den internasjonale fasen fra søkere i disse landene og fra sverige,0
i 2017 og 2018 hadde norske oppdrettere årlige kostnader på over 10 milliarder kroner knyttet til behandlingstiltak og tapte inntekter på grunn av avlusing,0
det er viktig å merke seg at ordningen med å søke tollmyndighetene om bistand vil eksistere parallelt med ordningen med midlertidig forføyninger fra domstolene,0
sjekker du tidligst mulig om varemerket ditt er originalt har du tid til å gjøre nødvendige endringer før lansering,0
mai får vi i patentstyret spørsmål om rettigheter til bunader og festdrakter,0
patentrettigheter viktig for å skaffe investorer,0
bakgrunnen for oppkjøpet er et ønske om å vokse i kina,0
seram coatings as er en bedrift med utspring fra ntnu etablert desember 2014 som kommersialiserer oppfinnelsen thermasic,0
mot slutten av saksbehandlingen vil vi sende et eget brev til partene der vi gir en frist for å sende inn krav om sakskostnader,0
en slik seier kommer ikke av seg selv men krever mye forarbeid,0
hvis du registrerer et spillebrett får du enerett til utseendet på brettet men ikke til ideen bak spillet og reglene,0
det er viktig å sette seg godt inn i regelverket og eventuelt søke profesjonell hjelp hvis du tenker å sende inn en klage,0
utfordringen med å velge land man skal søke patent i ligger i at lubesnake er et produkt som må sikres i de land som har semitrailere jenssen valgte derfor å peke ut alle de 162 landene i pctsøknaden i første omgang,0
se avgifter og gebyr,0
nyttig betyr at oppfinnelsen må virke og om du vil tjene penger bør oppfinnelsen også ha nytteverdi for noen,0
andre møbler og møbeldeler,0
eventuelle innsigelser fra tredjepersoner,0
datamaskiner og programvare inngår i flere og flere produkter fra iot internet of things og apper på mobiltelefoner til avanserte kontrollsystemer i selvkjørende biler for å nevne noen få av de mange teknologiområdene hvor dette brukes,0
dette gjelder både brev og betaling av avgifter og gebyrer,0
den gjelder både for nasjonale og internasjonale designregistreringer som er gyldige i norge,0
et kombinert merke inneholder både ord og bilder og da har de ikke nødvendigvis enerett til den beskrivende teksten i merket men til merket som helhet,0
den som har gjort en oppfinnelse har rett til å søke om,0
for å kunne representere en patentsøker overfor epo må man være oppført på listen over autoriserte fullmektiger,0
patentstyret oversender søknadsskjema med bilder til wipo på papir og at wipo må skanne dokumentene for å få dem inn i sine systemer,0
et interiørmessig arrangement som for eksempel et kaféinteriør eller et utstillingsvindu,0
hvis du vil vise oppfinnelsen din til en potensiell produsent er det viktig at du presiserer at opplysningene skal holdes hemmelige,0
vi bruker en liste over varer og tjenester som hjelpemiddel når vi vurderer om varer og tjenester som inngår i forskjellige klasser er likeartede varer eller tjenester,0
et varemerke må ikke bare fortelle om egenskaper eller kvaliteter ved produktet ditt,0
vær klar over at andre også kan ha rettighet til et identisk varemerke som ditt enten fordi det er registrert som varemerke i et annet land eller fordi det gjelder andre varertjenester enn ditt varemerke,0
i tiden før utstillinger og konferanser er det travelt for da må de avgjøre om de skal patentere eller publisere,0
i slike tilfeller vil rettighetshaver motta et varsel fra tollmyndighetene om adgangen til å søke om bistand,0
når du skal få innpass i et åpent marked er navnet et av de viktigste virkemidlene du har,0
for å se om navnet er registrert eller søkt registrert som varemerke,0
hvis vi oppdager feil eller mangler i søknaden,0
personen er godt opplyst om hvilke produkter som finnes på markedet i den aktuelle produktkategorien men vedkommende er ikke ekspert eller profesjonell på området,0
en oppfinnelse som skal få enerett gjennom patent skal ha teknisk karakter gi en teknisk effekt og være mulig å gjenskape,0
vi viser til høyesterettsdommen rt,0
konkurs og utlegg i varemerkerettigheter,0
all korrespondanse fra oss vil hovedsakelig være på norsk,0
et av formålene med registreringen og journalføring av personopplysninger er at innehaverne skal kunne bevise overfor tredjemenn at de er innehaver av rettigheten,0
nesten alle ord kan nå registreres som generiske toppdomener,0
et krav om deling av en varemerkeregistrering skal inneholde det opprinnelige registreringsnummeret og opplysninger om hvilke varer ogeller tjenester den opprinnelige og den eller de nye registreringene skal omfatte,0
det er også strenge krav til tidsfrister under søknadsbehandlingen,0
patentstyret krever ikke at du oppnevner en fullmektig,0
i rapporten fra oss får du en oversikt over de aktuelle patentene eller søknadene som blir funnet sortert etter relevans,0
mer informasjon om klager på foretaksnavn,0
hvordan søker du patent på forsvarsviktige oppfinnelser,0
den som har søkt varemerkeregistrering på et varemerke i ett land kan kreve prioritet i andre land der samme merket søkes beskyttet,0
når vi skal avgjøre om et merke strider mot moral må vi vurdere om merket krenker eller sårer mennesker med normale oppfatninger og holdninger,0
hvis du trenger å presentere idéen for noen for å få hjelp til å komme videre kan det være lurt å lage en fortrolighetsavtale,0
hvis du har brukt et domenenavn lenge kan det imidlertid være med i vurderingen om du har en innarbeidet varemerkerettighet,0
som hovedregel registrerer patentstyret rettigheter som nevnt ovenfor etter krav fra en av partene i avtaleforholdet,0
markedsføring som skal nå ut til forbrukerne på stadig nye måter kan dessverre lett kopieres av konkurrenter,0
beskrivelsen skal være så tydelig at en fagperson skal kunne utøve oppfinnelsen på grunnlag av denne,0
personopplysninger inngår som en del av de data patentstyret må behandle for å oppfylle samfunnsoppdraget og de forpliktelser vi er pålagt som offentlig myndighet på området industrielle rettigheter,0
du har avslørt oppfinnelsen din til andre før du har sendt inn patentsøknaden,0
patentstyret registrerer ikke pant lisenser eller overdragelser på eget initiativ,0
selskapet har også fått midler via private støtteordninger og har gjennomført to investeringsrunder,0
hensikten med denne utvidelsen av innsigelsesfristen er at det skal være både enklere og billigere å få opphevet et patent som strider mot grunnleggende etiske normer i det norske samfunnet,0
det er forskjellige frister for oversettelse avhengig av type søknad og hvilket språk søknaden er på,0
produktet er også støttet av innovasjon norge og skattefunn,0
les mer om hvilke forundersøkelser vi kan hjelpe deg med,0
for å bestille og betale for et prioritetsdokument eller en bekreftelse av varemerke design og patentsøknader eller rettigheter,0
det er mulig for deg som innehaver av et epvalidert patent å begrense patentet hos patentstyret,0
hun jobber med saksbehandling og kundeveiledning i nasjonale og internasjonale varemerkesaker hvor hun møter på et bredt utvalg av spennende faglige utfordringer innenfor varemerkeretten,0
